interval_start_utc,interval_end_utc,solare,batterie,import - export,produzione_rimanente,total_gross_mix,total_net_mix
2024-05-27T12:10:00Z,2024-05-27T12:15:00Z,43,962,5056,12989,19050,19050
2024-05-27T12:15:00Z,2024-05-27T12:20:00Z,38,1085,5004,12953,19080,19080
2024-05-27T12:20:00Z,2024-05-27T12:25:00Z,37,1180,4941,12935,19093,19093
2024-05-27T12:25:00Z,2024-05-27T12:30:00Z,37,1096,4999,12976,19108,19108
2024-05-27T12:30:00Z,2024-05-27T12:35:00Z,40,1024,5070,12968,19102,19102
2024-05-27T12:35:00Z,2024-05-27T12:40:00Z,48,1001,5160,12887,19096,19096
2024-05-27T12:40:00Z,2024-05-27T12:45:00Z,72,960,5218,12839,19089,19089
2024-05-27T12:45:00Z,2024-05-27T12:50:00Z,122,969,5116,12852,19059,19059
2024-05-27T12:50:00Z,2024-05-27T12:55:00Z,218,857,5102,12819,18996,18996
2024-05-27T12:55:00Z,2024-05-27T13:00:00Z,358,777,5016,12819,18970,18970
2024-05-27T13:00:00Z,2024-05-27T13:05:00Z,587,682,4870,12787,18926,18926
2024-05-27T13:05:00Z,2024-05-27T13:10:00Z,910,704,4509,12840,18963,18963
2024-05-27T13:10:00Z,2024-05-27T13:15:00Z,1246,624,4318,12788,18976,18976
2024-05-27T13:15:00Z,2024-05-27T13:20:00Z,1712,723,4030,12500,18965,18965
2024-05-27T13:20:00Z,2024-05-27T13:25:00Z,2274,487,3948,12225,18934,18934
2024-05-27T13:25:00Z,2024-05-27T13:30:00Z,2889,291,3627,12117,18924,18924
2024-05-27T13:30:00Z,2024-05-27T13:35:00Z,3561,95,3318,11986,18960,18960
2024-05-27T13:35:00Z,2024-05-27T13:40:00Z,4247,-28,2887,11912,19046,19018
2024-05-27T13:40:00Z,2024-05-27T13:45:00Z,4949,-200,2512,11774,19235,19035
2024-05-27T13:45:00Z,2024-05-27T13:50:00Z,5671,-464,2233,11554,19458,18994
2024-05-27T13:50:00Z,2024-05-27T13:55:00Z,6385,-403,1706,11237,19328,18925
2024-05-27T13:55:00Z,2024-05-27T14:00:00Z,7105,-501,1515,10789,19409,18908
2024-05-27T14:00:00Z,2024-05-27T14:05:00Z,7972,-586,1223,10403,19598,19012
2024-05-27T14:05:00Z,2024-05-27T14:10:00Z,8271,-132,1044,9919,19234,19102
2024-05-27T14:10:00Z,2024-05-27T14:15:00Z,8590,-226,1124,9742,19456,19230
2024-05-27T14:15:00Z,2024-05-27T14:20:00Z,9317,-156,442,9617,19376,19220
2024-05-27T14:20:00Z,2024-05-27T14:25:00Z,9900,-393,32,9572,19504,19111
2024-05-27T14:25:00Z,2024-05-27T14:30:00Z,10369,-581,-133,9451,19820,19106
2024-05-27T14:30:00Z,2024-05-27T14:35:00Z,10966,-762,-460,9258,20224,19002
2024-05-27T14:35:00Z,2024-05-27T14:40:00Z,11280,-1080,-335,9066,20346,18931
2024-05-27T14:40:00Z,2024-05-27T14:45:00Z,11578,-1290,-301,8943,20521,18930
2024-05-27T14:45:00Z,2024-05-27T14:50:00Z,11918,-1315,-375,8597,20515,18825
2024-05-27T14:50:00Z,2024-05-27T14:55:00Z,12206,-1446,-498,8509,20715,18771
2024-05-27T14:55:00Z,2024-05-27T15:00:00Z,12673,-1728,-665,8444,21117,18724
2024-05-27T15:00:00Z,2024-05-27T15:05:00Z,13024,-1598,-1099,8349,21373,18676
2024-05-27T15:05:00Z,2024-05-27T15:10:00Z,13310,-1508,-1162,8149,21459,18789
2024-05-27T15:10:00Z,2024-05-27T15:15:00Z,13603,-1215,-1213,7667,21270,18842
2024-05-27T15:15:00Z,2024-05-27T15:20:00Z,13858,-997,-1604,7514,21372,18771
2024-05-27T15:20:00Z,2024-05-27T15:25:00Z,13974,-1014,-1727,7430,21404,18663
2024-05-27T15:25:00Z,2024-05-27T15:30:00Z,13917,-1299,-1448,7398,21315,18568
2024-05-27T15:30:00Z,2024-05-27T15:35:00Z,13886,-1423,-1326,7382,21268,18519
2024-05-27T15:35:00Z,2024-05-27T15:40:00Z,14006,-1355,-1621,7340,21346,18370
2024-05-27T15:40:00Z,2024-05-27T15:45:00Z,14149,-1275,-1837,7293,21442,18330
2024-05-27T15:45:00Z,2024-05-27T15:50:00Z,14275,-1318,-1959,7270,21545,18268
2024-05-27T15:50:00Z,2024-05-27T15:55:00Z,14468,-1292,-2194,7209,21677,18191
2024-05-27T15:55:00Z,2024-05-27T16:00:00Z,14609,-1267,-2364,7096,21705,18074
2024-05-27T16:00:00Z,2024-05-27T16:05:00Z,14678,-1272,-2423,7019,21697,18002
2024-05-27T16:05:00Z,2024-05-27T16:10:00Z,14791,-1224,-2524,6874,21665,17917
2024-05-27T16:10:00Z,2024-05-27T16:15:00Z,14893,-1203,-2573,6762,21655,17879
2024-05-27T16:15:00Z,2024-05-27T16:20:00Z,15151,-1260,-2794,6727,21878,17824
2024-05-27T16:20:00Z,2024-05-27T16:25:00Z,15358,-1392,-2928,6702,22060,17740
2024-05-27T16:25:00Z,2024-05-27T16:30:00Z,15369,-1634,-2817,6687,22056,17605
2024-05-27T16:30:00Z,2024-05-27T16:35:00Z,15282,-1609,-2790,6658,21940,17541
2024-05-27T16:35:00Z,2024-05-27T16:40:00Z,15233,-1613,-2939,6641,21874,17322
2024-05-27T16:40:00Z,2024-05-27T16:45:00Z,15246,-1632,-2996,6644,21890,17262
2024-05-27T16:45:00Z,2024-05-27T16:50:00Z,15243,-1657,-3009,6635,21878,17212
2024-05-27T16:50:00Z,2024-05-27T16:55:00Z,15422,-1936,-2974,6621,22043,17133
2024-05-27T16:55:00Z,2024-05-27T17:00:00Z,15503,-2119,-3003,6608,22111,16989
2024-05-27T17:00:00Z,2024-05-27T17:05:00Z,15695,-2065,-3345,6596,22291,16881
2024-05-27T17:05:00Z,2024-05-27T17:10:00Z,16186,-2666,-3302,6552,22738,16770
2024-05-27T17:10:00Z,2024-05-27T17:15:00Z,16302,-2736,-3374,6508,22810,16700
2024-05-27T17:15:00Z,2024-05-27T17:20:00Z,16340,-2734,-3504,6509,22849,16611
2024-05-27T17:20:00Z,2024-05-27T17:25:00Z,16360,-2801,-3510,6472,22832,16521
2024-05-27T17:25:00Z,2024-05-27T17:30:00Z,16353,-2976,-3532,6484,22837,16329
2024-05-27T17:30:00Z,2024-05-27T17:35:00Z,16345,-3083,-3496,6490,22835,16256
2024-05-27T17:35:00Z,2024-05-27T17:40:00Z,16281,-2836,-3792,6496,22777,16149
2024-05-27T17:40:00Z,2024-05-27T17:45:00Z,16221,-2713,-3932,6536,22757,16112
2024-05-27T17:45:00Z,2024-05-27T17:50:00Z,16208,-2780,-4014,6556,22764,15970
2024-05-27T17:50:00Z,2024-05-27T17:55:00Z,16232,-2790,-4181,6547,22779,15808
2024-05-27T17:55:00Z,2024-05-27T18:00:00Z,16214,-2917,-4109,6538,22752,15726
2024-05-27T18:00:00Z,2024-05-27T18:05:00Z,16358,-2837,-4383,6564,22922,15702
2024-05-27T18:05:00Z,2024-05-27T18:10:00Z,16560,-3383,-4024,6622,23182,15775
2024-05-27T18:10:00Z,2024-05-27T18:15:00Z,16643,-3397,-4116,6603,23246,15733
2024-05-27T18:15:00Z,2024-05-27T18:20:00Z,16707,-3542,-4079,6571,23278,15657
2024-05-27T18:20:00Z,2024-05-27T18:25:00Z,16694,-3646,-4024,6582,23276,15606
2024-05-27T18:25:00Z,2024-05-27T18:30:00Z,16573,-3426,-4168,6563,23136,15542
2024-05-27T18:30:00Z,2024-05-27T18:35:00Z,16513,-3436,-4147,6575,23088,15505
2024-05-27T18:35:00Z,2024-05-27T18:40:00Z,16565,-3302,-4429,6582,23147,15416
2024-05-27T18:40:00Z,2024-05-27T18:45:00Z,16612,-3277,-4563,6564,23176,15336
2024-05-27T18:45:00Z,2024-05-27T18:50:00Z,16631,-3259,-4644,6599,23230,15327
2024-05-27T18:50:00Z,2024-05-27T18:55:00Z,16664,-3272,-4757,6645,23309,15280
2024-05-27T18:55:00Z,2024-05-27T19:00:00Z,16771,-3299,-4885,6633,23404,15220
2024-05-27T19:00:00Z,2024-05-27T19:05:00Z,16792,-3352,-4933,6619,23411,15126
2024-05-27T19:05:00Z,2024-05-27T19:10:00Z,16835,-3390,-5011,6617,23452,15051
2024-05-27T19:10:00Z,2024-05-27T19:15:00Z,16892,-3463,-5021,6658,23550,15066
2024-05-27T19:15:00Z,2024-05-27T19:20:00Z,16933,-3387,-5169,6645,23578,15022
2024-05-27T19:20:00Z,2024-05-27T19:25:00Z,16944,-3235,-5304,6615,23559,15020
2024-05-27T19:25:00Z,2024-05-27T19:30:00Z,16879,-3155,-5339,6629,23508,15014
2024-05-27T19:30:00Z,2024-05-27T19:35:00Z,16868,-3121,-5362,6649,23517,15034
2024-05-27T19:35:00Z,2024-05-27T19:40:00Z,16824,-3329,-5163,6681,23505,15013
2024-05-27T19:40:00Z,2024-05-27T19:45:00Z,16736,-3241,-5153,6687,23423,15029
2024-05-27T19:45:00Z,2024-05-27T19:50:00Z,16656,-3211,-5122,6743,23399,15066
2024-05-27T19:50:00Z,2024-05-27T19:55:00Z,16587,-3277,-4997,6811,23398,15124
2024-05-27T19:55:00Z,2024-05-27T20:00:00Z,16531,-3238,-4968,6840,23371,15165
2024-05-27T20:00:00Z,2024-05-27T20:05:00Z,16447,-3167,-4897,6829,23276,15212
2024-05-27T20:05:00Z,2024-05-27T20:10:00Z,16580,-3147,-5043,6848,23428,15238
2024-05-27T20:10:00Z,2024-05-27T20:15:00Z,16619,-3109,-5082,6914,23533,15342
2024-05-27T20:15:00Z,2024-05-27T20:20:00Z,16708,-2937,-5308,6966,23674,15429
2024-05-27T20:20:00Z,2024-05-27T20:25:00Z,16620,-2818,-5346,7026,23646,15482
2024-05-27T20:25:00Z,2024-05-27T20:30:00Z,16555,-2593,-5474,7052,23607,15540
2024-05-27T20:30:00Z,2024-05-27T20:35:00Z,16362,-2452,-5444,7124,23486,15590
2024-05-27T20:35:00Z,2024-05-27T20:40:00Z,16258,-2754,-4935,7162,23420,15731
2024-05-27T20:40:00Z,2024-05-27T20:45:00Z,16291,-3043,-4664,7199,23490,15783
2024-05-27T20:45:00Z,2024-05-27T20:50:00Z,16343,-2967,-4789,7231,23574,15818
2024-05-27T20:50:00Z,2024-05-27T20:55:00Z,16444,-2799,-5005,7216,23660,15856
2024-05-27T20:55:00Z,2024-05-27T21:00:00Z,16651,-2804,-5131,7213,23864,15929
2024-05-27T21:00:00Z,2024-05-27T21:05:00Z,16694,-2662,-5243,7232,23926,16021
2024-05-27T21:05:00Z,2024-05-27T21:10:00Z,16851,-2849,-5300,7310,24161,16012
2024-05-27T21:10:00Z,2024-05-27T21:15:00Z,16846,-2955,-5146,7342,24188,16087
2024-05-27T21:15:00Z,2024-05-27T21:20:00Z,16858,-2748,-5273,7364,24222,16201
2024-05-27T21:20:00Z,2024-05-27T21:25:00Z,16897,-2500,-5382,7336,24233,16351
2024-05-27T21:25:00Z,2024-05-27T21:30:00Z,16815,-2533,-5179,7413,24228,16516
2024-05-27T21:30:00Z,2024-05-27T21:35:00Z,16892,-2560,-5196,7457,24349,16593
2024-05-27T21:35:00Z,2024-05-27T21:40:00Z,16931,-2464,-5218,7437,24368,16686
2024-05-27T21:40:00Z,2024-05-27T21:45:00Z,17058,-2414,-5287,7458,24516,16815
2024-05-27T21:45:00Z,2024-05-27T21:50:00Z,17083,-2271,-5357,7446,24529,16901
2024-05-27T21:50:00Z,2024-05-27T21:55:00Z,17075,-2132,-5408,7473,24548,17008
2024-05-27T21:55:00Z,2024-05-27T22:00:00Z,17027,-2017,-5389,7525,24552,17146
2024-05-27T22:00:00Z,2024-05-27T22:05:00Z,16837,-1853,-5304,7492,24329,17172
2024-05-27T22:05:00Z,2024-05-27T22:10:00Z,16399,-1811,-5174,7606,24005,17020
2024-05-27T22:10:00Z,2024-05-27T22:15:00Z,16183,-1742,-4976,7700,23883,17165
2024-05-27T22:15:00Z,2024-05-27T22:20:00Z,16234,-1573,-5252,7944,24178,17353
2024-05-27T22:20:00Z,2024-05-27T22:25:00Z,16340,-1574,-5167,8075,24415,17674
2024-05-27T22:25:00Z,2024-05-27T22:30:00Z,16283,-1491,-5184,8234,24517,17842
2024-05-27T22:30:00Z,2024-05-27T22:35:00Z,16270,-1421,-5212,8382,24652,18019
2024-05-27T22:35:00Z,2024-05-27T22:40:00Z,16338,-1210,-5348,8378,24716,18158
2024-05-27T22:40:00Z,2024-05-27T22:45:00Z,16343,-1050,-5434,8445,24788,18304
2024-05-27T22:45:00Z,2024-05-27T22:50:00Z,16361,-1024,-5451,8577,24938,18463
2024-05-27T22:50:00Z,2024-05-27T22:55:00Z,16453,-1143,-5226,8535,24988,18619
2024-05-27T22:55:00Z,2024-05-27T23:00:00Z,16442,-1577,-4604,8559,25001,18820
2024-05-27T23:00:00Z,2024-05-27T23:05:00Z,16305,-1592,-4386,8634,24939,18961
2024-05-27T23:05:00Z,2024-05-27T23:10:00Z,16037,-1046,-4544,8690,24727,19137
2024-05-27T23:10:00Z,2024-05-27T23:15:00Z,16089,-887,-4570,8696,24785,19328
2024-05-27T23:15:00Z,2024-05-27T23:20:00Z,16099,-885,-4478,8847,24946,19583
2024-05-27T23:20:00Z,2024-05-27T23:25:00Z,16088,-812,-4471,9026,25114,19831
2024-05-27T23:25:00Z,2024-05-27T23:30:00Z,16018,-800,-4302,9143,25161,20059
2024-05-27T23:30:00Z,2024-05-27T23:35:00Z,15924,-758,-4093,9208,25132,20281
2024-05-27T23:35:00Z,2024-05-27T23:40:00Z,15916,-572,-4115,9232,25148,20461
2024-05-27T23:40:00Z,2024-05-27T23:45:00Z,16026,-435,-4112,9221,25247,20700
2024-05-27T23:45:00Z,2024-05-27T23:50:00Z,15987,-513,-3905,9346,25333,20915
2024-05-27T23:50:00Z,2024-05-27T23:55:00Z,15903,-408,-3690,9402,25305,21207
2024-05-27T23:55:00Z,2024-05-28T00:00:00Z,15827,-166,-3754,9471,25298,21378
2024-05-28T00:00:00Z,2024-05-28T00:05:00Z,15781,-342,-3504,9587,25368,21522
2024-05-28T00:05:00Z,2024-05-28T00:10:00Z,15634,-819,-3154,9952,25586,21613
2024-05-28T00:10:00Z,2024-05-28T00:15:00Z,15523,-1167,-2878,10286,25809,21764
2024-05-28T00:15:00Z,2024-05-28T00:20:00Z,15341,-1250,-2610,10518,25859,21999
2024-05-28T00:20:00Z,2024-05-28T00:25:00Z,15362,-1057,-2707,10662,26024,22260
2024-05-28T00:25:00Z,2024-05-28T00:30:00Z,15198,-836,-2586,10736,25934,22512
2024-05-28T00:30:00Z,2024-05-28T00:35:00Z,15069,-558,-2556,10765,25834,22720
2024-05-28T00:35:00Z,2024-05-28T00:40:00Z,14763,-362,-2390,10845,25608,22856
2024-05-28T00:40:00Z,2024-05-28T00:45:00Z,14597,-224,-2282,10964,25561,23055
2024-05-28T00:45:00Z,2024-05-28T00:50:00Z,14270,111,-2123,11005,25386,23263
2024-05-28T00:50:00Z,2024-05-28T00:55:00Z,14075,249,-1858,11042,25366,23508
2024-05-28T00:55:00Z,2024-05-28T01:00:00Z,13744,431,-1689,11140,25315,23626
2024-05-28T01:00:00Z,2024-05-28T01:05:00Z,13343,271,-1474,11602,25216,23742
2024-05-28T01:05:00Z,2024-05-28T01:10:00Z,12779,-452,-1096,12378,25157,23609
2024-05-28T01:10:00Z,2024-05-28T01:15:00Z,12192,-503,-633,12727,24919,23783
2024-05-28T01:15:00Z,2024-05-28T01:20:00Z,11593,-221,-281,12893,24486,23984
2024-05-28T01:20:00Z,2024-05-28T01:25:00Z,10922,114,-14,13164,24200,24186
2024-05-28T01:25:00Z,2024-05-28T01:30:00Z,10151,425,350,13355,24281,24281
2024-05-28T01:30:00Z,2024-05-28T01:35:00Z,9426,945,587,13475,24433,24433
2024-05-28T01:35:00Z,2024-05-28T01:40:00Z,8651,1406,648,13800,24505,24505
2024-05-28T01:40:00Z,2024-05-28T01:45:00Z,7862,2181,515,14091,24649,24649
2024-05-28T01:45:00Z,2024-05-28T01:50:00Z,7081,2972,627,14294,24974,24974
2024-05-28T01:50:00Z,2024-05-28T01:55:00Z,6344,3270,622,14773,25009,25009
2024-05-28T01:55:00Z,2024-05-28T02:00:00Z,5626,3737,509,15187,25059,25059
2024-05-28T02:00:00Z,2024-05-28T02:05:00Z,4863,4242,705,15312,25122,25122
2024-05-28T02:05:00Z,2024-05-28T02:10:00Z,4144,5257,315,15396,25112,25112
2024-05-28T02:10:00Z,2024-05-28T02:15:00Z,3494,5365,424,15892,25175,25175
2024-05-28T02:15:00Z,2024-05-28T02:20:00Z,2905,5591,518,16289,25303,25303
2024-05-28T02:20:00Z,2024-05-28T02:25:00Z,2363,5699,877,16511,25450,25450
2024-05-28T02:25:00Z,2024-05-28T02:30:00Z,1895,5973,1116,16640,25624,25624
2024-05-28T02:30:00Z,2024-05-28T02:35:00Z,1546,6307,1187,16888,25928,25928
2024-05-28T02:35:00Z,2024-05-28T02:40:00Z,1084,6088,1414,17136,25722,25722
2024-05-28T02:40:00Z,2024-05-28T02:45:00Z,832,6170,1551,17227,25780,25780
2024-05-28T02:45:00Z,2024-05-28T02:50:00Z,639,6141,1573,17428,25781,25781
2024-05-28T02:50:00Z,2024-05-28T02:55:00Z,488,5942,1648,17708,25786,25786
2024-05-28T02:55:00Z,2024-05-28T03:00:00Z,391,5681,1783,17970,25825,25825
2024-05-28T03:00:00Z,2024-05-28T03:05:00Z,345,5429,1822,18309,25905,25905
2024-05-28T03:05:00Z,2024-05-28T03:10:00Z,305,5415,1732,18512,25964,25964
2024-05-28T03:10:00Z,2024-05-28T03:15:00Z,234,5482,1632,18599,25947,25947
2024-05-28T03:15:00Z,2024-05-28T03:20:00Z,216,5220,1846,18677,25959,25959
2024-05-28T03:20:00Z,2024-05-28T03:25:00Z,215,5023,2043,18698,25979,25979
2024-05-28T03:25:00Z,2024-05-28T03:30:00Z,202,4968,2119,18721,26010,26010
2024-05-28T03:30:00Z,2024-05-28T03:35:00Z,177,4868,2297,18657,25999,25999
2024-05-28T03:35:00Z,2024-05-28T03:40:00Z,157,4780,2646,18386,25969,25969
2024-05-28T03:40:00Z,2024-05-28T03:45:00Z,155,4674,2916,18250,25995,25995
2024-05-28T03:45:00Z,2024-05-28T03:50:00Z,158,4600,2898,18315,25971,25971
2024-05-28T03:50:00Z,2024-05-28T03:55:00Z,164,4476,2957,18369,25966,25966
2024-05-28T03:55:00Z,2024-05-28T04:00:00Z,164,4395,3028,18310,25897,25897
2024-05-28T04:00:00Z,2024-05-28T04:05:00Z,167,4264,3058,18358,25847,25847
2024-05-28T04:05:00Z,2024-05-28T04:10:00Z,170,4213,3071,18456,25910,25910
2024-05-28T04:10:00Z,2024-05-28T04:15:00Z,170,4051,3237,18487,25945,25945
2024-05-28T04:15:00Z,2024-05-28T04:20:00Z,164,4033,3291,18409,25897,25897
2024-05-28T04:20:00Z,2024-05-28T04:25:00Z,166,4124,3311,18268,25869,25869
2024-05-28T04:25:00Z,2024-05-28T04:30:00Z,166,3890,3426,18279,25761,25761
2024-05-28T04:30:00Z,2024-05-28T04:35:00Z,168,3822,3432,18253,25675,25675
2024-05-28T04:35:00Z,2024-05-28T04:40:00Z,172,3870,3435,18146,25623,25623
2024-05-28T04:40:00Z,2024-05-28T04:45:00Z,166,3771,3553,18114,25604,25604
2024-05-28T04:45:00Z,2024-05-28T04:50:00Z,157,3563,3652,18118,25490,25490
2024-05-28T04:50:00Z,2024-05-28T04:55:00Z,148,3254,3721,18202,25325,25325
2024-05-28T04:55:00Z,2024-05-28T05:00:00Z,141,2851,4038,18269,25299,25299
2024-05-28T05:00:00Z,2024-05-28T05:05:00Z,146,2381,4366,18292,25185,25185
2024-05-28T05:05:00Z,2024-05-28T05:10:00Z,150,2278,4454,18193,25075,25075
2024-05-28T05:10:00Z,2024-05-28T05:15:00Z,150,1906,4749,18197,25002,25002
2024-05-28T05:15:00Z,2024-05-28T05:20:00Z,152,1771,4817,18181,24921,24921
2024-05-28T05:20:00Z,2024-05-28T05:25:00Z,153,1770,4861,17942,24726,24726
2024-05-28T05:25:00Z,2024-05-28T05:30:00Z,155,1647,5088,17727,24617,24617
2024-05-28T05:30:00Z,2024-05-28T05:35:00Z,156,1438,5290,17565,24449,24449
2024-05-28T05:35:00Z,2024-05-28T05:40:00Z,156,1401,5348,17316,24221,24221
2024-05-28T05:40:00Z,2024-05-28T05:45:00Z,155,1284,5488,17193,24120,24120
2024-05-28T05:45:00Z,2024-05-28T05:50:00Z,156,1150,5506,17185,23997,23997
2024-05-28T05:50:00Z,2024-05-28T05:55:00Z,157,987,5535,17176,23855,23855
2024-05-28T05:55:00Z,2024-05-28T06:00:00Z,160,935,5439,17207,23741,23741
2024-05-28T06:00:00Z,2024-05-28T06:05:00Z,160,663,5522,17208,23553,23553
2024-05-28T06:05:00Z,2024-05-28T06:10:00Z,167,728,5420,17099,23414,23414
2024-05-28T06:10:00Z,2024-05-28T06:15:00Z,165,527,5558,16993,23243,23243
2024-05-28T06:15:00Z,2024-05-28T06:20:00Z,166,350,5618,16995,23129,23129
2024-05-28T06:20:00Z,2024-05-28T06:25:00Z,173,192,5651,16965,22981,22981
2024-05-28T06:25:00Z,2024-05-28T06:30:00Z,158,51,5722,16932,22863,22863
2024-05-28T06:30:00Z,2024-05-28T06:35:00Z,157,-50,5783,16812,22752,22702
2024-05-28T06:35:00Z,2024-05-28T06:40:00Z,157,-104,5847,16619,22623,22519
2024-05-28T06:40:00Z,2024-05-28T06:45:00Z,157,-85,5799,16514,22470,22385
2024-05-28T06:45:00Z,2024-05-28T06:50:00Z,159,-149,5851,16384,22394,22245
2024-05-28T06:50:00Z,2024-05-28T06:55:00Z,160,-261,5905,16309,22374,22113
2024-05-28T06:55:00Z,2024-05-28T07:00:00Z,158,-492,5947,16356,22461,21969
2024-05-28T07:00:00Z,2024-05-28T07:05:00Z,158,-390,5793,16264,22215,21825
2024-05-28T07:05:00Z,2024-05-28T07:10:00Z,156,149,5692,15909,21906,21906
2024-05-28T07:10:00Z,2024-05-28T07:15:00Z,161,189,5711,15787,21848,21848
2024-05-28T07:15:00Z,2024-05-28T07:20:00Z,159,13,5800,15758,21730,21730
2024-05-28T07:20:00Z,2024-05-28T07:25:00Z,155,-108,5843,15761,21759,21651
2024-05-28T07:25:00Z,2024-05-28T07:30:00Z,147,-186,5871,15721,21739,21553
2024-05-28T07:30:00Z,2024-05-28T07:35:00Z,145,-137,5794,15643,21582,21445
2024-05-28T07:35:00Z,2024-05-28T07:40:00Z,147,-139,5725,15603,21475,21336
2024-05-28T07:40:00Z,2024-05-28T07:45:00Z,151,-207,5710,15598,21459,21252
2024-05-28T07:45:00Z,2024-05-28T07:50:00Z,151,-249,5727,15496,21374,21125
2024-05-28T07:50:00Z,2024-05-28T07:55:00Z,149,-275,5719,15448,21316,21041
2024-05-28T07:55:00Z,2024-05-28T08:00:00Z,144,-194,5698,15373,21215,21021
2024-05-28T08:00:00Z,2024-05-28T08:05:00Z,141,-147,5584,15443,21168,21021
2024-05-28T08:05:00Z,2024-05-28T08:10:00Z,140,-57,5547,15328,21015,20958
2024-05-28T08:10:00Z,2024-05-28T08:15:00Z,149,-40,5671,15146,20966,20926
2024-05-28T08:15:00Z,2024-05-28T08:20:00Z,157,-32,5657,15065,20879,20847
2024-05-28T08:20:00Z,2024-05-28T08:25:00Z,156,-11,5772,14863,20791,20780
2024-05-28T08:25:00Z,2024-05-28T08:30:00Z,157,18,5794,14748,20717,20717
2024-05-28T08:30:00Z,2024-05-28T08:35:00Z,153,-9,5745,14717,20615,20606
2024-05-28T08:35:00Z,2024-05-28T08:40:00Z,153,-28,5716,14724,20593,20565
2024-05-28T08:40:00Z,2024-05-28T08:45:00Z,153,-84,5688,14760,20601,20517
2024-05-28T08:45:00Z,2024-05-28T08:50:00Z,155,-172,5697,14755,20607,20435
2024-05-28T08:50:00Z,2024-05-28T08:55:00Z,154,-122,5613,14728,20495,20373
2024-05-28T08:55:00Z,2024-05-28T09:00:00Z,157,-62,5571,14645,20373,20311
2024-05-28T09:00:00Z,2024-05-28T09:05:00Z,156,-50,5517,14664,20337,20287
2024-05-28T09:05:00Z,2024-05-28T09:10:00Z,153,-122,5486,14635,20274,20152
2024-05-28T09:10:00Z,2024-05-28T09:15:00Z,155,-180,5476,14607,20238,20058
2024-05-28T09:15:00Z,2024-05-28T09:20:00Z,156,-230,5514,14594,20264,20034
2024-05-28T09:20:00Z,2024-05-28T09:25:00Z,161,-227,5540,14604,20305,20078
2024-05-28T09:25:00Z,2024-05-28T09:30:00Z,160,-228,5537,14636,20333,20105
2024-05-28T09:30:00Z,2024-05-28T09:35:00Z,157,-203,5441,14637,20235,20032
2024-05-28T09:35:00Z,2024-05-28T09:40:00Z,152,-146,5380,14634,20166,20020
2024-05-28T09:40:00Z,2024-05-28T09:45:00Z,143,-165,5385,14603,20131,19966
2024-05-28T09:45:00Z,2024-05-28T09:50:00Z,127,-184,5426,14564,20117,19933
2024-05-28T09:50:00Z,2024-05-28T09:55:00Z,114,-166,5370,14568,20052,19886
2024-05-28T09:55:00Z,2024-05-28T10:00:00Z,100,-133,5297,14593,19990,19857
2024-05-28T10:00:00Z,2024-05-28T10:05:00Z,91,-130,5256,14608,19955,19825
2024-05-28T10:05:00Z,2024-05-28T10:10:00Z,86,-185,5333,14619,20038,19853
2024-05-28T10:10:00Z,2024-05-28T10:15:00Z,80,-237,5353,14672,20105,19868
2024-05-28T10:15:00Z,2024-05-28T10:20:00Z,76,-240,5367,14669,20112,19872
2024-05-28T10:20:00Z,2024-05-28T10:25:00Z,73,-268,5383,14682,20138,19870
2024-05-28T10:25:00Z,2024-05-28T10:30:00Z,75,-299,5441,14687,20203,19904
2024-05-28T10:30:00Z,2024-05-28T10:35:00Z,79,-291,5431,14683,20193,19902
2024-05-28T10:35:00Z,2024-05-28T10:40:00Z,84,-279,5417,14676,20177,19898
2024-05-28T10:40:00Z,2024-05-28T10:45:00Z,93,-278,5317,14752,20162,19884
2024-05-28T10:45:00Z,2024-05-28T10:50:00Z,96,-286,5269,14772,20137,19851
2024-05-28T10:50:00Z,2024-05-28T10:55:00Z,102,-292,5256,14785,20143,19851
2024-05-28T10:55:00Z,2024-05-28T11:00:00Z,108,-299,5200,14866,20174,19875
2024-05-28T11:00:00Z,2024-05-28T11:05:00Z,114,-305,5179,14938,20231,19926
2024-05-28T11:05:00Z,2024-05-28T11:10:00Z,112,-235,5150,14971,20233,19998
2024-05-28T11:10:00Z,2024-05-28T11:15:00Z,107,-180,5263,14901,20271,20091
2024-05-28T11:15:00Z,2024-05-28T11:20:00Z,106,-98,5204,14923,20233,20135
2024-05-28T11:20:00Z,2024-05-28T11:25:00Z,103,-73,5215,14929,20247,20174
2024-05-28T11:25:00Z,2024-05-28T11:30:00Z,101,-71,5259,14920,20280,20209
2024-05-28T11:30:00Z,2024-05-28T11:35:00Z,97,-60,5291,14914,20302,20242
2024-05-28T11:35:00Z,2024-05-28T11:40:00Z,99,-77,5338,14889,20326,20249
2024-05-28T11:40:00Z,2024-05-28T11:45:00Z,103,-67,5377,14891,20371,20304
2024-05-28T11:45:00Z,2024-05-28T11:50:00Z,102,-54,5390,14936,20428,20374
2024-05-28T11:50:00Z,2024-05-28T11:55:00Z,99,-2,5345,14967,20411,20409
2024-05-28T11:55:00Z,2024-05-28T12:00:00Z,99,65,5341,14892,20397,20397
2024-05-28T12:00:00Z,2024-05-28T12:05:00Z,106,25,5517,14733,20381,20381
2024-05-28T12:05:00Z,2024-05-28T12:10:00Z,108,344,5495,14439,20386,20386
2024-05-28T12:10:00Z,2024-05-28T12:15:00Z,105,488,5606,14226,20425,20425
